GGC-292-13;20000;CONSTRUCCION;8920994993;8920994993;2014-01-01;2014-01-01;0.5;3;4; LA ESPERANZA, EL PROGRESO, LA SIBERIA;0;0;1365880654,00;0;1365880654,00;0;78
GGC-292-14;29214;CONSTRUCCION DE REDES ELCTRICAS VEREDAS LA ESPERANZA, EL PROGRESO, LA SIBERIA.;8920994993;8920994993;2014-01-01;2014-01-01;0.5;3;4; LA ESPERANZA, EL PROGRESO, LA SIBERIA;0;0;1365880654,00;0;1365880654,00;0;78
GGC-292-14;29215;AMPLIACION ELECTRIFICACION ELECTRIFICACION DISTRITO EL PROGRESO FASE 2,.;8920994993;8920994993;2014-01-02;2014-01-01;0.6;3;4;DISTRITO EL PROGRESO FASE 2;0;0;1285347466;0;1285347466;0;76
GGC-292-14;29216;AMPLIACIN ELECTRIFICACIN VEREDA LA SIBERIA II Y EL CERRITO SECTOR AGUAS CLARAS.;8920994993;8920994993;2014-01-03;2014-01-01;0.3;3;4; VEREDA LA SIBERIA II Y EL CERRITO SECTOR AGUAS CLARAS;0;0;1208648127;0;1208648127;0;56
GGC-292-14;29216;CONSTRUCCIN Y AMPLIACIN REDES ELCTRICAS DE LAS VEREDAS LAS PALMERAS, CALAFITAS, LA PALMA, CAMPO HERMOSO, PLAYAS DEL BOJABA, CHARO CENTRO, GUASDUALITO, ALPES 2, LA COLORADA, SAN MIGUEL, CAO SECO, SAN JOAQUN, LOS DUARTE Y ALTO SAN JOAQUN;8920994993;8920994993;2014-01-04;2014-01-01;0.8;3;6;LAS PALMERAS, CALAFITAS, LA PALMA, CAMPO HERMOSO, PLAYAS DEL BOJABA, CHARO CENTRO, GUASDUALITO, ALPES 2, LA COLORADA, SAN MIGUEL, CAO SECO, SAN JOAQUN, LOS DUARTE Y ALTO SAN JOAQUN;0;0;3547377105;0;3547377105;0;328
GGC-292-14;29217;AMPLIACION ELECTRIFICACION EN LAS VEREDAS ALTO JORDAN, EL PARAISO Y VILLA RICA.;8920994993;8920994993;2014-01-05;2014-01-01;0.9;4;7;VEREDAS ALTO JORDAN, EL PARAISO Y VILLA RICA;0;0;1310850856;0;1310850856;0;108
